0,
1,34.9
2,36.1
3,36.9
4,37.3
5,37.0
6,34.5
7,38.2
8,35.1
9,35.3
10,36.0
11,35.6
12,35.5
13,35.3
14,36.3
15,35.0
16,37.2
17,36.7
18,38.1
19,38.9
20,36.2
